data;usuario;nome;tweet;reply_user_id;reply_to_screen_name
2020-10-08 10:16:43;1123957919295393797;XGostosura;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:15:25;1034613633010094081;VamoJogarUmLol;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:15:18;2537265277;flavio_de_luna;RT @ZellFlorizel: Após esquema Bilionário envolvendo o Banco do Brasil e o banco 𝖡𝖳𝖦, o 𝖡𝖳𝖦 vai poder vender essa carteira de créditos para…;;
2020-10-08 10:13:24;1062114456765939715;pxluuisa;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:13:22;924962573090508800;Sgt_Pimenta2;RT @ZellFlorizel: Após esquema Bilionário envolvendo o Banco do Brasil e o banco 𝖡𝖳𝖦, o 𝖡𝖳𝖦 vai poder vender essa carteira de créditos para…;;
2020-10-08 10:13:03;1086955384064094208;Kisztuff;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:12:58;137476552;demetrius_11;"@DFrancoMab @telmachristiane Desde Julho o Banco Central e o CADE suspenderam o pagamento instantâneo via WhatsApp.

Na realidade o wtsapp quase implode os bancos brasileiros igual o Uber fez com os taxistas. Estão disseminando esse PIX e larga escala. Só depois vão liberar o WhatsApp
https://t.co/6NgB7zFG7E";1084856956291108864;DFrancoMab
2020-10-08 10:12:46;323394275;Hameruuuu;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:12:39;969279786462957568;awakeprincess;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 10:12:24;1300973835462881280;bibidafazenda;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:12:23;915292416;DaniellyBSantos;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:12:06;914833587475763200;fhenriquecosta1;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:11:32;189284521;JotapeAlves;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:11:20;3296894979;_stephaniesg;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:11:06;1112728489050992640;gabriiellug;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 10:10:30;790202415538663424;amigodatancinha;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:10:02;1302950349184143360;AndreaSoyza;"RT @ZellFlorizel: #OPovoQuerDebate sobre isso👇
EC 106 autorizou o Banco Central a comprar papeis podres estocados em Bancos há 15 anos. Qua…";;
2020-10-08 10:09:36;2881199495;vxtxriax;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:09:30;1055454135150145536;MuseKundalini;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:08:33;45560041;_firewalker;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:06:16;285955213;natalypadilha;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:06:06;1302950349184143360;AndreaSoyza;RT @ZellFlorizel: Após esquema Bilionário envolvendo o Banco do Brasil e o banco 𝖡𝖳𝖦, o 𝖡𝖳𝖦 vai poder vender essa carteira de créditos para…;;
2020-10-08 10:06:03;137476552;demetrius_11;"@telmachristiane A comemoração é a rede de pagamento própria antes do WhatsApp. Desde julho o WhatsApp criou a facilidade e o Banco Central 👉suspendeu a ferramenta na justiça.
Estão criando essa mesma ferramenta nos bancos nativos, enquanto isso. Depois liberam o Wtapp

https://t.co/I0rbKAZbeR";55975793;telmachristiane
2020-10-08 10:05:39;2875014239;camilaleal98;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:04:53;1148791450362097665;Diperagprimeiro;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:04:22;1184195408911835136;Elhermanito_;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:03:59;1008834212277997568;mepagaummc;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:03:22;949828349492330496;letixgo;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:03:14;1001425673129480192;Tefyzinhaaa_;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 10:03:05;779490483416469504;_olinisky;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:03:01;1265016923772895240;californiawood2;"O mogno africano é uma madeira nobre utilizada mundialmente nos mais diversos segmentos do mercado. No Brasil, se tornou uma cultura legal, segura, de alta rentabilidade. 

– Excelente adaptação local
– Maior resistência a pragas e doenças
– Consorciamento com outras culturas https://t.co/943rpAOrAf";;
2020-10-08 10:02:17;238321679;torresrafaels;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:01:51;1608774955;joycemmanuely;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:01:33;892943809776148481;theviolatorr;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 10:00:43;1119034632727662599;crffany;RT @Flazueiro: Neneca é mais seguro que o banco central da Espanha;;
2020-10-08 10:00:23;284787809;lelegodin;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:59:47;971901374;cssia_carolina;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:59:09;1043114769002242049;VicenteBr6;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:58:56;67592641;VicthorHugo;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:58:42;1151388890;MarceloACoelho1;RT @RozauraAlves: @TimaoPetralha @ZakkAlex @CoopGaia @olimpiomarcelo_ @NilcinhaLee @Fariasalves2 @GeraldoWinter @nagire_04 @Mizael42195462…;;
2020-10-08 09:58:24;908793304669675521;arrobafelixx;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:58:17;2916598078;zeismiranda;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:58:00;936221601468731392;lesbikangel;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:57:42;133063745;noiaski;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:57:35;18743985;graebin;"RT @Hugoflq83: #beef3
A recompra e o anúncio de revisão de ratings mostram que a empresa está em novo patamar de endividamento, geração de…";;
2020-10-08 09:57:14;986942048111542273;ValterGonsan;"RT @JovemPanNews: Presidente do Banco Central diz que teto de gastos foi ‘âncora’ para o Brasil durante pandemia.

https://t.co/NTwHBrl3LV…";;
2020-10-08 09:56:14;578284088;aafhjvg;@vernssage Eu comecei a ler e achei que era alguém falando da bolsa de valores kk;136095258;vernssage
2020-10-08 09:56:12;2532315496;every_air;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:55:57;1225119878379659265;mariavitoriasd;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:55:11;1011319009915088896;AValvulaNews;"RT @valorinveste: Veja quais foram as ações favoritas dos brasileiros em setembro
https://t.co/rHbJoyFbQy";;
2020-10-08 09:54:17;245387166;ZellFlorizel;"Após esquema Bilionário envolvendo o Banco do Brasil e o banco 𝖡𝖳𝖦, o 𝖡𝖳𝖦 vai poder vender essa carteira de créditos para o Banco Central por valores astronômicos já que a EC 106 permite?
O Mansueto foi para o BTG para operar o esquema?
https://t.co/Ugqe7l4tbP";245387166;ZellFlorizel
2020-10-08 09:53:52;1216404653472174080;FxxkerPeople;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:53:48;474002439;derickbacana;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:53:41;1019320925353926657;livrosporumtriz;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:53:41;344679147;AstorMorreu;RT @Venanshurikin: @d1g1o @pamonhasdavovo Jogo do bicho = acessível, qualquer um pode jogar, da pra jogar de bermuda e chinelo, não precisa…;;
2020-10-08 09:52:38;1103714211039977473;FabioHenPeixoto;RT @salimmattarBR: 2. Exportações para China continuam aquecidas e o cambio favorável aumentou substancialmente a rentabilidade do campo. A…;;
2020-10-08 09:52:36;1514865426;vi_lugu;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:52:33;871914084257734657;lautabarr;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 09:52:23;261957205;jbeniicio;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:52:21;1188788073204719616;ale7charles;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:51:01;3041794535;likesaturne;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:50:32;117214786;cafemachado;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:49:51;1233518805231558656;diglymelt;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:49:28;64244022;debitous;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:49:16;810624258913214464;edu_reeves;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:48:38;73979990;sergio0407;Acabou com o Ministério da Saúde porque Covid não existe, IBAMA porque Amazônia/Pantanal não pega fogo. Daqui a pouco vai acabar com o Banco Central. https://t.co/vx3ebHDF2N;;
2020-10-08 09:48:12;777038172920438784;_____Tiaago;@gabifa3 @Vitudoslanches @_lisanty_ A questão não é tirar dos coitadinhos, é fazer com quem tem mais dinheiro pague mais imposto do que quem não tem quase nada, os caras tem fortunas guardadas, nosso governo não cobra taxa na bolsa de valores nem de grandes fortunas, quem é rico fica mais e mais rico e fdc o pobre;4453978409;gabifa3
2020-10-08 09:46:54;1848570440;Tuliomofc;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:46:26;712587666089447424;mpradoexpresso;#Galp cria empresa para vender painéis solares a famílias e empresas 💡A EI Energia Independente vai apostar no mercado do #autoconsumo com uma ferramenta que ajuda os consumidores a identificar o potencial do seu telhado e a respetiva rentabilidade 💡 https://t.co/rrnw5Aomjr;;
2020-10-08 09:45:00;814162436;romionewithme;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:44:37;3876430828;skyscrxpr;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:44:07;42450198;WaimiriAtroari9;"@GalugKawaii Jogo do bicho vc anda à vontade de chinelo.
Bolsa de Valores é tudo uns janota nojentos que gastam 10 mil dolares num terno ""de grife"".";1220466932480118785;GalugKawaii
2020-10-08 09:43:56;21048984;naodisponha;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:43:44;1113533606247436289;valorinveste;"Veja quais foram as ações favoritas dos brasileiros em setembro
https://t.co/rHbJoyFbQy";;
2020-10-08 09:41:21;136795608;elisamcosta;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:40:48;117475826;redeocpnews;"Dados da B3 mostram que a larga maioria de investidores ainda é formada por homens: quase 74% do total, perto de 2,3 milhões de pessoas: https://t.co/KNO8Ik3u3U

#economia";;
2020-10-08 09:39:59;1016123643703808000;magraomagrin;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:39:30;58875595;ivansb2009;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:39:09;61659126;CarlosPatelli;"RT @ZellFlorizel: #JairCalheirosBolsonaro👇
EC 106 autoriza o Banco Central comprar papeis podres estocados em Bancos há 15 anos.Quase R$ 1…";;
2020-10-08 09:39:00;767459577545842688;karen_pipoca;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:38:59;25897177;oiquerbiscoitos;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:37:18;1289578610509193216;ojogodabolsa;"RT @faveladoinvest: Oloco Paulo, vamos lá, vou te ensinar da maneira simples dmr mano? 
Mas é pra ler tudo pra não ficar rico ignorante fmz…";;
2020-10-08 09:36:41;334169932;FluIverson;@GalugKawaii Bolsa de valores é de risco e o jogo do bicho é de azar,uai;1220466932480118785;GalugKawaii
2020-10-08 09:36:02;829117869644509185;tgtege12;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:34:59;1868443999;ssJoubert;"@jose_simao A família Bolsonaro é o maior desafio para o Pix, criado pelo Banco Central.

O negócio deles é Laranja Raiz. Só dinheiro vivo.

Assim, o Guedes vai ter de criar o Banco Centrão.

O Banco da tradicional familícia brasileira.
Com cesta de serviços exclusivos. https://t.co/MKUcHrfznB";95740548;jose_simao
2020-10-08 09:33:25;277970430;Lucivanpraxedes;RT @Flazueiro: Neneca é mais seguro que o banco central da Espanha;;
2020-10-08 09:33:18;47644471;VanderleiBB;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:32:53;170559091;lmcecilio;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:31:22;760839586624962561;falanext;@Paulo50179634 Estamos de acordo com o Banco Central.;1313763613367308288;Paulo50179634
2020-10-08 09:31:14;751225648828612612;ZeDuSambaa;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:30:32;1137766109011218432;mandsiena1;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:29:49;1092174894459224069;ConfusedNellen;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:29:17;1158423760044736513;jaomarangon;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:28:44;1274774512928796672;ArpoadorOficial;"@bloes_ Fernando, bom dia! A Arpoador Research faz várias análises gratuitas de ações e fundos imobiliários para ajudar quem está começando neste mercado de renda variável.

Tá aqui o link: 
https://t.co/6kXz0CPYLB

- Grupo do Telegram:
https://t.co/MM6YWMU5Vt

Sucesso e bons negócios!";62336005;bloes_
2020-10-08 09:28:22;810018728;SarahJenyMaia;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 09:27:49;1274774512928796672;ArpoadorOficial;"@Michellopo @femisapien_z Michel, bom dia! A Arpoador Research faz várias análises gratuitas de ações e fundos imobiliários para ajudar quem está começando neste mercado de renda variável.

Tá aqui o link: 
https://t.co/6kXz0CPYLB

- Grupo do Telegram:
https://t.co/MM6YWMU5Vt

Sucesso e bons negócios!";411120545;Michellopo
2020-10-08 09:26:06;3996505637;oxeamoraa;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 09:25:30;1261316362481422342;gabrjeis_;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:24:36;3352622883;prezileprezi;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:23:25;138870567;caiqrch;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:23:19;1965317748;_mayrijuana;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:21:41;3409475291;httpagel;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:20:56;862413051676459008;tiringit;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:20:11;1674529008;wtfckLuna;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:20:00;1199091215767080961;InvestNewsBR;"Vale a pena investir em LCIs e LCAs? Esses investimentos da Renda Fixa são muito populares pois não pagam Imposto de Renda.

No Cafeína, @DonyDeNuccio e @samydana analisam no Cafeína. Assista:

https://t.co/kWdoxABrzD";;
2020-10-08 09:17:06;2984702603;umafanta1;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:16:52;211682680;KaioJr990;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 09:16:05;2415922100;orangxc;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:14:43;2986416659;b_z_ro;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:14:32;1081204920005611522;pcdobalt;Os comunistas norteamericanos - vide keiser report - almejam falir a Reserva federal, e incentivar a social democracia californiana através do Bitcoin. Difícil vai ser expropriar aquela máfia do Banco Central Americano.;;
2020-10-08 09:14:27;232427579;____gore;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:12:52;2278363897;callmedeBel;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:11:23;2242729202;faasantos1973;"4x_simple: ☕️ da Manhã
Do FED nada de novo

Ontem, ao final do dia, as minutas da última reunião da Reserva Federal dos EUA, não trouxeram nada de novo , mostrando alguma divisão entre os diversos membros do banco central.
https://t.co/uRQvtBMDQU https://t.co/7zWgJldcUY";;
2020-10-08 09:10:43;1113533606247436289;valorinveste;"Reserva de ações da loja de artigos esportivos Track &amp; Field começa hoje
https://t.co/9K6OXESDvY";;
2020-10-08 09:09:53;1244144323;RegianeSLeite;"Banco Central apresenta nova cédula de R$ 200; https://t.co/9eLTZ17wG5";;
2020-10-08 09:03:00;1239272473469779968;Rafinha42887124;"RT @ZellFlorizel: #OPovoQuerDebate sobre isso👇
EC 106 autorizou o Banco Central a comprar papeis podres estocados em Bancos há 15 anos. Qua…";;
2020-10-08 09:02:25;752734989494562816;luisaochoac;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:01:48;337411798;Let_Alm;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 09:01:11;221478246;srtadowney;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:59:11;55960358;karol_maia;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 08:58:37;92289105;carurock;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 08:58:31;92289105;carurock;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:58:29;897472670954029058;designimadora;RT @victorrgrabiel: É que jogo do bicho tem os bicho lá, tu sonha com jegue vai lá jogar no jegue.  Bolsa de valores nem tem graça;;
2020-10-08 08:55:58;1101004290850721793;kurwolfo;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:52:16;265039310;q_coisane;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:51:07;87025154;tantofazdjow;"Um é financiado por autônomos empreendedores que vão te pagar a quantia certa do seu investimento caso você ganhe.
O outro é a bolsa de valores. https://t.co/wbjRlT8tBs";;
2020-10-08 08:50:58;1164592267849535488;rafapessoa8;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:49:32;59770036;Trunfim;RT @comunistatupin1: @PCL1991 @GalugKawaii Com certeza. Nunca vi alguém do jogo do bicho defender o genocídio em massa da população pobre.…;;
2020-10-08 08:49:11;1220582538709807104;___amariss;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:48:26;59770036;Trunfim;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 08:47:21;59770036;Trunfim;RT @ricardope: @GalugKawaii Na bolsa de valores tem mais bandidos;;
2020-10-08 08:43:58;716428069964288000;mileraraujoo;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:43:55;3056836612;amanndaylt;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:42:59;889467440;eairockers;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:42:30;917419019937943554;victormachx;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:42:08;897452456606547969;ViniR23;RT @Flazueiro: Neneca é mais seguro que o banco central da Espanha;;
2020-10-08 08:41:44;704127621894967296;luh_cants;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:41:30;44748923;marciofcp;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:41:21;1040609839465091072;021Baka;"Jogo do bicho: pretaiada sonhando com uma merreca

Bolsa de valores: branquelos ganhando as custas dos outros

Parece muito com muitas coisas https://t.co/FBCDKQfJsd";;
2020-10-08 08:37:50;1058014331420450817;AristotelesVia;"RT @JovemPanNews: Presidente do Banco Central diz que teto de gastos foi ‘âncora’ para o Brasil durante pandemia.

https://t.co/NTwHBrl3LV…";;
2020-10-08 08:37:45;61469403;duffernandes;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 08:37:33;1040063982764257285;t_rain_bow_x;"Eu ainda fico boba que vejo gente da minha idade que nunca viu clássicos do cinema brasileiro como ""ó pai,ó"" ou ""Assalto ao Banco Central"" (La casa de papel não é nada perto desses caras KKK)";;
2020-10-08 08:36:38;105821899;th_aa_is;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:34:02;3298096486;RosalinaSusana;O acesso a dados em tempo real ajuda a reduzir os níveis de desperdício e os custos operacionais do seu negócio. Descubra o ERP Sage certo para si e comece agora a aumentar a rentabilidade do seu negócio! https://t.co/p5AzVPPXhA https://t.co/slymZYuc5q;;
2020-10-08 08:27:59;4591209447;Joaovalca;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:27:14;135810325;Otragal;"RT @4x_simple: ☕️ da Manhã
Do FED nada de novo

Ontem, ao final do dia, as minutas da última reunião da Reserva Federal dos EUA, não trouxe…";;
2020-10-08 08:27:03;1130155163841388545;4x_simple;"☕️ da Manhã
Do FED nada de novo

Ontem, ao final do dia, as minutas da última reunião da Reserva Federal dos EUA, não trouxeram nada de novo , mostrando alguma divisão entre os diversos membros do banco central.
https://t.co/7K8cSdI3Wr https://t.co/wrdigtCPQ4";;
2020-10-08 08:24:15;1306573874646200322;ogigapudim;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:15:09;195511322;tuneinbrasil;"Presidente do Banco Central diz que teto de gastos foi ‘âncora’ para o Brasil durante pandemia.

  via @JovemPanNews https://t.co/mt4RiCVCff";;
2020-10-08 08:14:35;1024349086265290752;lilithsdaugther;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 08:11:40;72685440;qqissoPreta;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:10:53;1278430322229743617;EAritana;"@JovemPanNews Presidente do banco central um playboy a serviço dos banqueiros que sao agiotas legalizados que assaltam povo brasileiro 34 anos..

Só para lembrar !!!
#brasil juros cartão de crédito e cheque especial bate 238% ao ano

#venezuela que está quebrada cartão crédito bate 30% ao ano";106175018;JovemPanNews
2020-10-08 08:10:10;145844708;lemonneide;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:07:51;3106331339;Ze_Galinhas;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:02:45;355090454;pseudocomunista;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:01:32;106794165;gui_richard;"RT @falaaiFelipe: @GalugKawaii jogo do bicho:
- ensina a fauna pras criança
- é honesto
- todo bar decente tem um POSTO do referido jogo

b…";;
2020-10-08 08:00:33;1186355810483494917;Ameio4;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 08:00:06;106175018;JovemPanNews;"Presidente do Banco Central diz que teto de gastos foi ‘âncora’ para o Brasil durante pandemia.

https://t.co/NTwHBrl3LV https://t.co/GP8Zd8yNlG";;
2020-10-08 07:52:01;908442738634498049;hipocondryyaca;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 07:44:25;1002935455187382272;thiagoflores_;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 07:43:53;2981760833;someIoneIyghost;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 07:41:10;960742524309696512;Lola_Debs;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 07:39:15;2994126477;PanemaAlex;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 07:38:42;2254279063;GuedeezD;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 07:38:14;1081371688036634624;eucarolsantini;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 07:36:42;1268727101986942982;CarlosV84167385;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 07:32:44;2830061569;magsdiasss;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 07:31:42;1138717915;nesmunhoz;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
2020-10-08 07:28:02;820038644979351552;mxxtheuss;RT @GalugKawaii: Qual a diferença entre jogo do bicho e bolsa de valores?;;
